Time,longitude,latitude
24335,116.39946,39.90652
24336,116.45624,40.04989
24337,116.42293,39.98722
24338,116.34686,39.89231
24339,116.41059,39.78434
24340,116.44072,39.92558
24341,116.3316,39.75076
24342,116.41747,39.84908
24343,116.41609,39.95786
24344,116.1978,39.9051
24345,116.53715,39.94038
24346,116.45488,39.90352
24347,116.49573,39.92193
24348,116.31578,39.85145
24349,116.44752,39.82025
24350,116.37362,39.96206
24351,116.47168,39.90223
24352,116.43578,39.98637
24353,116.40051,39.83695
24354,116.33993,39.90568
24355,116.41147,39.89178
24356,116.39364,39.8664
24357,116.45466,39.87128
24358,116.30052,40.04927
24359,116.34448,39.927
24360,116.44565,39.9324
24361,116.30253,40.04503
24362,116.47592,39.96247
24363,116.51195,39.77253
24364,116.47724,40.0584
24365,116.43108,39.89883
24366,116.50311,39.80447
24367,116.51086,39.85835
24368,116.44086,39.8423
24369,116.41244,39.89692
24370,116.36115,39.79699
24371,116.40944,39.94772
24372,116.35189,39.86677
24373,116.42275,39.94834
24374,116.35878,39.85023
24375,116.36781,39.89849
24376,116.29217,39.8782
24377,116.33068,39.99154
24378,116.41117,39.92713
24379,116.33449,40.02896
24380,116.19255,39.90608
24381,116.30843,39.86519
24382,116.44028,39.92203
24383,116.31046,39.98099
24384,116.39409,39.84589
24385,116.23997,39.85991
24386,116.34734,39.84452
24387,116.30402,39.94021
24388,116.35554,39.98053
24389,116.57416,40.04234
24390,116.30006,39.90599
24391,116.26894,39.94555
24392,116.38478,39.91994
24393,116.27047,39.87688
24394,116.40561,39.95262
24395,116.40517,39.85268
24396,116.32497,39.90593
24397,116.43437,39.94013
24398,116.353,39.95673
24399,116.69106,39.85238
24400,116.37564,39.90955
24401,116.34808,39.92447
24402,116.35833,39.86754
24403,116.40195,39.95412
24404,116.38842,39.88488
24405,116.34429,40.06546
24406,116.40985,39.98704
24407,116.38754,39.97541
24408,116.37644,40.07384
24409,116.42185,40.07252
24410,116.43614,39.95831
24411,116.30427,39.92032
24412,116.30354,39.85883
24413,116.34938,39.93885
24414,116.33579,39.89058
24415,116.36284,39.84567
24416,116.25846,39.87077
24417,116.33544,39.89112
24418,116.42931,39.91051
24419,116.45551,39.92641
24420,116.38351,39.97548
24421,116.37297,39.98412
24422,116.33061,39.90588
24423,116.30206,39.92262
24424,116.39921,39.89129
24425,116.31702,39.97035
24426,116.44094,39.92155
24427,116.50725,39.91931
24428,116.42742,39.9759
24429,116.31926,39.94068
24430,116.40167,40.01051
24431,116.34568,39.91713
24432,116.39677,39.99681
24433,116.37457,39.95406
24434,116.36176,39.9859
24435,116.37248,39.94825
24436,116.41704,40.02064
24437,116.35891,39.93113
24438,116.34163,39.98548
24439,116.34335,39.9301
24440,116.31415,39.89566
24441,116.41345,39.96756
24442,116.37292,39.9681
24443,116.4078,40.05653
24444,116.29698,39.97125
24445,116.36761,39.91034
24446,116.3514,40.03217
24447,116.40596,40.04592
24448,116.38647,39.96704
24449,116.41163,39.99456
24450,116.65788,39.98511
24451,116.44782,39.93219
24452,116.47191,39.90643
24453,116.50782,39.99751
24454,116.3044,39.88144
24455,116.5046,39.90705
24456,116.38961,39.93224
24457,116.30206,39.90644
24458,116.43032,39.93612
24459,116.47137,39.87957
24460,116.31872,39.97497
24461,116.35545,39.95263
24462,116.40666,39.89955
24463,116.28816,39.89899
24464,116.44478,39.83126
24465,116.25866,39.87069
24466,116.38659,40.05569
24467,116.1695,39.77479
24468,116.39557,39.93957
24469,116.36793,39.89888
24470,116.27662,39.90616
24471,116.37363,39.93407
24472,116.39445,39.995
24473,116.48252,39.95413
24474,116.46093,39.92942
24475,116.41502,40.00078
24476,116.41214,39.96044
24477,116.58257,40.1102
24478,116.42521,39.9231
24479,116.27985,39.86049
24480,116.54464,39.94843
24481,116.40581,40.04727
24482,116.33312,39.96763
24483,116.35052,39.89504
24484,116.37514,39.97424
24485,116.27257,39.87198
24486,116.30444,39.91251
24487,116.33929,40.01413
24488,116.30847,39.95019
24489,116.20477,39.94123
24490,116.45417,39.98808
24491,116.40957,40.03741
24492,116.46338,40.01376
24493,116.44796,39.93537
24494,116.37,39.88814
24495,116.57606,40.0416
24496,116.33433,39.98608
24497,116.29708,39.92253
24498,116.42579,39.95744
24499,116.37893,40.02142
24500,116.46465,40.0207
24501,116.31605,40.06434
24502,116.40242,39.94719
24503,116.38563,39.9085
24504,116.4326,39.96055
24505,116.45089,39.94257
24506,116.47332,39.87022
24507,116.45297,39.93232
24508,116.41578,39.98205
24509,116.30867,39.88515
24510,116.46682,40.00835
24511,116.32876,39.96639
24512,116.40549,39.98733
24513,116.47166,39.90402
24514,116.45853,39.96576
24515,116.49296,39.99852
24516,116.45846,39.92198
24517,116.38694,39.85556
24518,116.44728,39.95716
24519,116.4112,39.92308
24520,116.36278,39.99172
24521,116.39422,39.94253
24522,116.46747,39.9976
24523,116.44928,39.89229
24524,116.5304,39.95984
24525,116.3796,39.87044
24526,116.32295,39.90114
24527,116.40716,39.88702
24528,116.49062,40.00411
24529,116.58682,40.07782
24530,116.42762,39.84881
24531,116.55974,40.03191
24532,116.40083,39.94732
24533,116.35375,39.9223
24534,116.40636,39.8995
24535,116.46251,39.96113
24536,116.31068,39.97691
24537,116.45965,39.98694
24538,116.41086,40.00218
24539,116.3042,39.90044
24540,116.35404,39.97846
24541,116.45719,39.98866
24542,116.46271,39.93235
24543,116.41858,39.97285
24544,116.32099,39.88718
24545,116.45491,39.96223
24546,116.43264,39.98764
24547,116.43993,39.92299
24548,116.34444,39.87596
24549,116.34436,39.89655
24550,116.31472,39.85249
24551,116.35744,39.93916
24552,116.46192,39.90347
24553,116.33543,39.76785
24554,116.30351,39.9492
24555,116.51846,39.92375
24556,116.3497,39.93311
24557,116.45139,39.92709
24558,116.40011,39.93189
24559,116.44098,39.92164
24560,116.39466,39.89037
24561,116.36819,39.90678
24562,116.57847,40.0461
24563,116.40395,39.96775
24564,116.56629,40.06391
24565,116.4728,39.99772
24566,116.42785,39.95815
24567,116.47595,39.90409
24568,116.47252,39.9991
24569,116.32437,39.98472
24570,116.41553,39.99087
24571,116.46068,39.97213
24572,116.40963,39.96747
24573,116.4105,39.92302
24574,116.40632,40.00046
24575,116.41148,39.92083
24576,116.36637,39.94117
24577,116.37192,39.98487
24578,116.31538,40.07222
24579,116.42235,39.96865
24580,116.44643,40.05817
24581,116.40745,40.09787
24582,116.44595,39.92748
24583,116.40568,39.95786
24584,116.28642,39.9311
24585,116.45003,39.89232
24586,116.47218,39.92139
24587,116.50662,40.00927
24588,116.51136,39.78763
24589,116.30438,39.91983
24590,116.41962,39.94812
24591,116.62343,39.90537
24592,116.34862,39.93095
24593,116.43331,39.83064
24594,116.58389,40.07665
24595,116.34835,39.88809
24596,116.45475,39.93238
24597,116.34306,39.87459
24598,116.43578,39.95855
24599,116.3941,39.86478
24600,116.34175,39.88202
24601,116.34745,39.9313
24602,116.40438,39.85262
24603,116.43325,39.8578
24604,116.44012,39.92202
24605,116.30676,39.86853
24606,116.32921,39.92695
24607,116.37864,39.87755
24608,116.25856,39.89384
24609,116.42776,39.92283
24610,116.37424,39.84035
24611,116.2903,39.8788
24612,116.37323,39.93787
24613,116.43277,39.93922
24614,116.35527,39.95335
24615,116.56221,39.99399
24616,116.30624,39.86913
24617,116.37878,39.88395
24618,116.37147,39.91291
24619,116.33168,39.90583
24620,116.40725,39.89961
24621,116.43843,39.85725
24622,116.44986,39.95595
24623,116.37839,39.88914
24624,116.36483,39.90585
24625,116.31459,39.89551
24626,116.38055,39.85615
24627,116.36875,39.8984
24628,116.34351,39.96636
24629,116.3179,39.99112
24630,116.36572,39.94794
24631,116.38908,39.80131
24632,116.39956,39.93194
24633,116.4084,39.84177
24634,116.3469,39.906
24635,116.42186,39.89164
24636,116.51829,39.9681
24637,116.41053,39.98487
24638,116.3677,39.91209
24639,116.47118,39.90716
24640,116.48959,39.96002
24641,116.40984,39.98191
24642,116.36456,39.95951
24643,116.47137,39.92156
24644,116.31284,39.88699
24645,116.47196,39.92574
24646,116.44016,39.88324
24647,116.58803,40.05397
24648,116.44001,39.88038
24649,116.43667,39.96415
24650,116.49202,39.95904
24651,116.43749,39.82015
24652,116.4275,39.90698
24653,116.37952,39.9618
24654,116.47475,39.97702
24655,116.44909,39.94489
24656,116.43253,39.95356
24657,116.42943,39.90991
24658,116.31572,39.90695
24659,116.47053,39.83963
24660,116.58224,40.06884
24661,116.36465,39.86854
24662,116.33787,39.93078
24663,116.40111,39.85579
24664,116.33196,39.89621
24665,116.35948,39.94519
24666,116.38734,39.97537
24667,116.54048,39.90707
24668,116.43984,39.93237
24669,116.34561,39.93851
24670,116.52355,39.91578
24671,116.37266,39.83506
24672,116.34279,39.88552
24673,116.45654,39.90718
24674,116.3682,39.87198
24675,116.36582,39.84259
24676,116.37184,39.79955
24677,116.34977,39.90721
24678,116.37206,39.82076
24679,116.3972,39.90776
24680,116.3916,39.94996
24681,116.27674,39.85478
24682,116.35305,39.94314
24683,116.30976,39.93861
24684,116.47881,39.95548
24685,116.33987,39.93723
24686,116.36889,39.94731
24687,116.4119,39.91434
24688,116.33814,39.92697
24689,116.565,40.03447
24690,116.35859,39.85779
24691,116.35662,39.93737
24692,116.38685,39.94762
24693,116.42661,39.92303
24694,116.44507,39.96048
24695,116.42138,39.86993
24696,116.44801,39.88326
24697,116.28812,39.84976
24698,116.27749,39.90701
24699,116.36778,39.90865
24700,116.31353,39.85394
24701,116.25865,39.89646
24702,116.36428,39.96063
24703,116.31469,39.84636
24704,116.48345,39.92293
24705,116.36147,39.88784
24706,116.33441,39.84757
24707,116.4931,39.93313
24708,116.35512,39.89798
24709,116.45367,39.96129
24710,116.33318,39.96655
24711,116.3828,39.94221
24712,116.38075,39.84913
24713,116.31006,40.07104
24714,116.40859,39.90744
24715,116.27571,39.86442
24716,116.44242,39.97078
24717,116.46101,39.9228
24718,116.26927,39.94508
24719,116.46243,39.9554
24720,116.28803,39.95703
24721,116.46797,39.98094
24722,116.33071,39.99172
24723,116.40621,39.91415
24724,116.3652,39.96702
24725,116.40742,39.86495
24726,116.66503,40.11508
24727,116.37253,39.94914
24728,116.58137,40.11693
24729,116.47633,39.95606
24730,116.34463,39.93214
24731,116.4502,39.98139
24732,116.33941,39.97661
24733,116.27104,39.96974
24734,116.58094,40.06233
24735,116.30008,40.1613
24736,116.25472,40.08952
24737,116.49664,39.99973
24738,116.26227,40.00786
24739,116.39632,40.08693
24740,116.33523,39.99566
24741,116.31656,39.88831
24742,116.43615,39.80341
24743,116.31227,39.88696
24744,116.46308,40.00712
24745,116.45183,39.91875
24746,116.38861,39.85566
24747,116.49819,39.89199
24748,116.48054,39.85677
24749,116.44983,39.87869
24750,116.30999,39.88605
24751,116.36953,39.8985
24752,116.34639,39.96615
24753,116.16534,39.80376
24754,116.33621,39.89814
24755,116.17038,39.8198
24756,116.40245,39.85555
24757,116.30364,39.94773
24758,116.33324,39.90198
24759,116.28902,39.91473
24760,116.21479,39.90264
24761,116.20999,39.93219
24762,116.34968,39.90007
24763,116.40376,39.98713
24764,116.2961,39.89965
24765,116.37395,39.94797
24766,116.43223,39.89851
24767,116.40677,39.86388
24768,116.42549,39.95289
24769,116.30414,39.94343
24770,116.44979,39.89261
24771,116.27993,39.87667
24772,116.39134,39.96724
24773,116.40905,39.86062
24774,116.36374,39.86872
24775,116.47142,40.00057
24776,116.26895,39.91873
24777,116.57061,40.03832
24778,116.5761,40.08801
24779,116.32899,39.90551
24780,116.59496,40.14474
24781,116.42446,39.94325
24782,116.42619,40.06747
24783,116.43777,39.87107
24784,116.55442,40.09563
24785,116.36274,39.96644
24786,116.37006,39.99579
24787,116.28886,39.93102
24788,116.27049,40.02667
24789,116.30406,39.92075
24790,116.38113,39.99427
24791,116.42987,39.93288
24792,116.32435,40.08096
24793,116.47219,39.96975
24794,116.43984,39.92209
24795,116.38282,39.88821
24796,116.45471,39.90511
24797,116.45562,39.89942
24798,116.38055,39.96705
24799,116.41802,39.98243
24800,116.37684,39.96653
24801,116.54127,39.96124
24802,116.34686,39.9752
24803,116.44959,39.87011
24804,116.37725,39.89873
24805,116.46704,39.9278
24806,116.57972,40.06238
24807,116.35858,39.94484
24808,116.35152,40.02903
24809,116.44313,39.95966
24810,116.35714,39.91247
24811,116.26793,39.93815
24812,116.34977,39.93375
24813,116.44906,39.94685
24814,116.45617,39.97457
24815,116.36515,39.89844
24816,116.41445,39.96075
24817,116.34978,39.9286
24818,116.27781,39.96525
24819,116.44765,39.82138
24820,116.3758,39.87747
24821,116.43829,39.87263
24822,116.58233,40.06859
24823,116.36887,39.88804
24824,116.48387,39.92676
24825,116.41655,39.99746
24826,116.36405,39.87705
24827,116.4933,39.82147
24828,116.33529,39.86199
24829,116.43838,39.88968
24830,116.34214,39.78872
24831,116.31131,39.85652
24832,116.49642,39.93504
24833,116.45727,39.87499
24834,116.31458,39.96658
24835,116.32617,39.73477
24836,116.31719,39.93778
24837,116.35085,40.0212
24838,116.23959,39.97196
24839,116.40171,39.95221
24840,116.4666,39.93231
24841,116.31499,39.84693
24842,116.41582,39.85656
24843,116.31918,39.97481
24844,116.42778,39.94533
24845,116.63051,40.11633
24846,116.36823,39.8919
24847,116.34008,39.88781
24848,116.30579,39.8568
24849,116.24695,39.90699
24850,116.5118,39.87172
24851,116.3034,39.92523
24852,116.45619,39.92759
24853,116.46289,39.87178
24854,116.41245,39.86967
24855,116.4628,39.87193
24856,116.3208,39.88872
24857,116.52093,39.91594
24858,116.39257,39.88261
24859,116.4292,39.9435
24860,116.38876,39.87949
24861,116.2677,39.86941
24862,116.58316,40.07524
24863,116.35258,39.81693
24864,116.40046,39.95958
24865,116.39099,40.00824
24866,116.43013,39.90392
24867,116.43505,39.96493
24868,116.30736,39.8295
24869,116.49194,39.90656
24870,116.26883,39.92668
24871,116.56685,40.07115
24872,116.36848,39.87996
24873,116.33785,39.7344
24874,116.33933,39.82158
24875,116.33305,39.93081
24876,116.28921,39.86536
24877,116.25773,39.90628
24878,116.34791,39.88806
24879,116.43909,39.98874
24880,116.26198,40.01116
24881,116.43369,39.93242
24882,116.43886,39.88566
24883,116.36187,39.93219
24884,116.46615,39.9827
24885,116.40859,39.94791
24886,116.48607,40.00599
24887,116.45425,39.94849
24888,116.3027,39.93114
24889,116.45679,39.94277
24890,116.47045,39.90718
24891,116.49154,39.99706
24892,116.41082,39.85561
24893,116.44002,39.9229
24894,116.3537,39.9434
24895,116.46158,39.9218
24896,116.47686,39.97548
24897,116.40156,39.99701
24898,116.51474,40.01546
24899,116.37114,40.00858
24900,116.28908,39.94102
24901,116.39975,39.85548
24902,116.42174,39.89377
24903,116.39053,39.86235
24904,116.3105,39.88538
24905,116.45094,39.95455
24906,116.41187,39.89161
24907,116.46428,40.01467
24908,116.35654,39.86739
24909,116.48536,39.96404
24910,116.40545,39.99249
24911,116.42751,39.89241
24912,116.34785,39.9579
24913,116.4912,39.95265
24914,116.45953,40.00364
24915,116.30434,39.92629
24916,116.42995,39.93816
24917,116.34127,39.93828
24918,116.48926,39.92156
24919,116.4202,39.92145
24920,116.3759,39.92133
24921,116.46397,39.95026
24922,116.42051,39.86438
24923,116.42172,39.90368
24924,116.37124,39.93152
24925,116.40193,39.98729
24926,116.49607,39.92193
24927,116.43458,39.92493
24928,116.48365,39.95763
24929,116.35691,39.90601
24930,116.45171,39.97744
24931,116.36817,39.90554
24932,116.50074,39.92179
24933,116.3493,39.93368
24934,116.41892,39.95355
24935,116.29053,39.86597
24936,116.49015,39.90655
24937,116.41998,39.8861
24938,116.46722,39.87828
24939,116.46542,39.90738
24940,116.53727,40.02362
24941,116.47165,39.90993
24942,116.4113,39.9089
24943,116.29407,39.90628
24944,116.37568,39.89837
24945,116.41415,39.88238
24946,116.48369,39.94368
24947,116.43229,39.86123
24948,116.48794,39.90721
24949,116.41186,39.96735
24950,116.435,39.90559
24951,116.34636,39.90592
24952,116.45564,39.94137
24953,116.47876,39.87631
24954,116.50929,39.91523
24955,116.42927,39.86924
24956,116.38055,39.85567
24957,116.38409,39.90037
24958,116.41445,39.86421
24959,116.41993,39.93304
24960,116.42789,39.86966
24961,116.35921,39.84331
24962,116.39313,39.92616
24963,116.34336,39.90598
24964,116.36994,39.87721
24965,116.53221,39.90806
24966,116.38822,39.90619
24967,116.34996,39.90729
24968,116.28877,39.77764
24969,116.42459,39.85162
24970,116.32684,39.82948
24971,116.27608,39.86547
24972,116.1627,39.88812
24973,116.34916,39.9407
24974,116.30223,39.86575
24975,116.17698,39.80453
24976,116.47078,39.82871
24977,116.22706,39.84897
24978,116.33921,39.95869
24979,116.46692,40.01218
24980,116.41399,39.94793
24981,116.45961,39.96668
24982,116.4097,40.03138
24983,116.36129,39.92866
24984,116.46059,39.92192
24985,116.33471,39.99162
24986,116.58195,40.07135
24987,116.3139,39.9285
24988,116.2018,40.14666
24989,116.58142,40.06233
24990,116.3028,39.95745
24991,116.48309,40.00877
24992,116.58662,40.07842
24993,116.48321,39.95214
24994,116.44867,39.95596
24995,116.36034,39.91185
24996,116.26659,40.12746
24997,116.3347,39.9219
24998,116.36539,39.94994
24999,116.35409,39.98588
25000,116.39716,40.00808
25001,116.41066,39.9917
25002,116.33488,39.97908
25003,116.40728,40.06335
25004,116.36862,40.01084
25005,116.36655,39.94733
25006,116.46117,39.9784
25007,116.45285,39.83386
25008,116.31179,39.9557
25009,116.52362,40.01883
25010,116.57128,39.91365
25011,116.31374,39.96492
25012,116.58449,39.91129
25013,116.40145,39.95978
25014,116.38306,39.88833
25015,116.40202,39.94953
25016,116.42494,39.88568
25017,116.46545,39.91217
25018,116.4388,39.88825
25019,116.48536,39.94484
25020,116.49743,39.8662
25021,116.54854,39.9108
25022,116.52825,40.0205
25023,116.47235,39.9296
25024,116.4435,39.82556
25025,116.46662,39.9438
25026,116.3765,39.89857
25027,116.47299,39.9029
25028,116.48348,39.93227
25029,116.42872,39.9876
25030,116.42739,39.93511
25031,116.304,39.9255
25032,116.41876,39.99229
25033,116.45011,39.9814
25034,116.28275,39.90955
25035,116.41212,40.0315
25036,116.3606,39.91097
25037,116.33981,39.95728
25038,116.45396,39.98794
25039,116.36364,39.88783
25040,116.27487,39.93147
25041,116.18556,39.79071
25042,116.29276,39.9605
25043,116.21828,39.84476
25044,116.38691,39.88045
25045,116.34004,39.73302
25046,116.27614,39.86628
25047,116.30272,39.92681
25048,116.28516,39.8777
25049,116.36924,39.90582
25050,116.41426,39.85558
25051,116.38109,39.99295
25052,116.42239,39.89234
25053,116.55814,39.90804
25054,116.35716,39.88256
25055,116.36205,39.84923
25056,116.34967,39.93959
25057,116.46226,39.90691
25058,116.26221,39.92335
25059,116.30847,39.86486
25060,116.3346,39.92182
25061,116.42023,39.91422
25062,116.35331,39.91243
25063,116.42655,39.93215
25064,116.34091,39.79474
25065,116.43298,39.92263
25066,116.34267,39.89468
25067,116.37438,39.90573
25068,116.34898,39.84006
25069,116.26813,39.90019
25070,116.34965,39.83977
25071,116.46279,39.87812
25072,116.32764,39.86566
25073,116.34962,39.83989
25074,116.31062,39.88649
25075,116.47383,39.89914
25076,116.66888,40.03259
25077,116.5163,40.02345
25078,116.47097,39.97489
25079,116.73158,40.03887
25080,116.43339,39.98119
25081,116.43284,39.86753
25082,116.64451,39.98487
25083,116.47685,39.98281
25084,116.53062,39.95713
25085,116.44118,39.90744
25086,116.40218,39.93201
25087,116.45668,39.91876
25088,116.32649,39.92171
25089,116.52768,39.95512
25090,116.47883,39.95531
25091,116.48249,39.86975
25092,116.54774,39.91793
25093,116.36163,40.03468
25094,116.55493,40.09966
25095,116.36592,39.94679
25096,116.41825,39.90683
25097,116.45105,39.9647
25098,116.44781,39.82167
25099,116.37812,40.02138
25100,116.35063,39.89717
25101,116.37274,39.99264
25102,116.41083,39.93198
25103,116.37387,39.98023
25104,116.36389,39.93113
25105,116.44893,40.01104
25106,116.37547,39.91263
25107,116.33897,39.96632
25108,116.46635,39.96514
25109,116.23374,39.85681
25110,116.4549,39.88374
25111,116.40676,39.94783
25112,116.50754,39.94356
25113,116.3707,39.91283
25114,116.39845,39.87075
25115,116.49788,39.96065
25116,116.29576,39.88853
25117,116.40217,39.93868
25118,116.31357,39.95561
25119,116.18118,39.90591
25120,116.2729,39.95552
25121,116.37736,39.89835
25122,116.51758,39.90774
25123,116.41512,39.91427
25124,116.36159,39.96644
25125,116.36846,39.88825
25126,116.22842,39.99633
25127,116.53958,40.0112
25128,116.53663,39.93163
25129,116.32075,39.89582
25130,116.44953,39.99629
25131,116.42792,39.93731
25132,116.44959,39.95898
25133,116.4718,39.9026
25134,116.48403,39.9322
25135,116.30729,39.88753
25136,116.46079,39.89586
25137,116.45509,39.95424
25138,116.44001,39.8777
25139,116.70821,40.03904
25140,116.37821,39.94736
25141,116.51282,39.90653
25142,116.34708,39.89711
25143,116.39601,39.93943
25144,116.34869,39.93884
25145,116.31604,39.96595
25146,116.46706,39.93639
25147,116.49746,39.95226
25148,116.34915,39.94093
25149,116.43822,39.96747
25150,116.37131,39.96012
25151,116.57895,40.04693
25152,116.45763,39.90436
25153,116.66288,40.11508
25154,116.45053,39.9535
25155,116.64157,39.98481
25156,116.26862,39.94162
25157,116.33081,39.86776
25158,116.41513,39.85958
25159,116.3193,39.93348
25160,116.28891,39.88552
25161,116.35077,39.99733
25162,116.28811,39.86165
25163,116.43772,39.93483
25164,116.332,39.97499
25165,116.30041,39.92282
25166,116.39836,40.00044
25167,116.349,39.90004
25168,116.38979,39.93198
25169,116.29458,39.93616
25170,116.50859,40.011
25171,116.3037,39.92502
25172,116.42416,39.97593
25173,116.58987,40.14062
25174,116.30413,39.90151
25175,116.39847,39.93204
25176,116.34179,39.96631
25177,116.26844,39.90397
25178,116.32761,39.92997
25179,116.30575,39.87598
25180,116.36342,39.9778
25181,116.40623,39.88722
25182,116.2141,39.78116
25183,116.37987,39.85594
25184,116.37743,39.88795
25185,116.31292,39.89556
25186,116.32178,39.95573
25187,116.39975,39.94761
25188,116.33522,39.95704
25189,116.67055,40.10493
25190,116.32391,39.93752
25191,116.45591,39.94169
25192,116.55082,39.96993
25193,116.6799,40.06199
25194,116.30581,39.88407
25195,116.34419,39.96624
25196,116.2679,39.90642
25197,116.3871,39.94747
25198,116.31804,39.89594
25199,116.35959,39.98571
25200,116.33385,40.0602
25201,116.28259,40.03267
25202,116.36785,39.91269
25203,116.42601,39.89635
25204,116.53632,40.05468
25205,116.46064,40.0146
25206,116.31765,39.89583
25207,116.34268,39.87197
25208,116.55525,40.10048
25209,116.28553,40.02585
25210,116.27936,39.92283
25211,116.24219,40.04528
25212,116.31499,39.89573
25213,116.44135,39.96127
25214,116.27289,40.02396
25215,116.33231,40.04179
25216,116.2962,39.89625
25217,116.40377,39.93249
25218,116.21494,39.90435
25219,116.36802,39.88739
25220,116.27734,39.90939
25221,116.28157,39.95972
25222,116.33938,39.89637
25223,116.4393,39.85209
25224,116.58672,40.07793
25225,116.45654,39.89233
25226,116.43507,39.94111
25227,116.36048,39.89827
25228,116.55672,40.10833
25229,116.33725,39.96083
25230,116.47772,39.92681
25231,116.48117,39.98019
25232,116.47326,39.80844
25233,116.52376,40.03393
25234,116.4507,39.95545
25235,116.30851,39.86716
25236,116.4786,39.93037
25237,116.50143,39.92106
25238,116.45478,39.88302
25239,116.38069,39.8365
25240,116.43373,39.95236
25241,116.44724,39.81025
25242,116.43343,39.95598
25243,116.51181,39.92057
25244,116.4744,39.88302
25245,116.27225,39.92304
25246,116.3135,39.88857
25247,116.46467,39.87762
25248,116.38758,39.9061
25249,116.48233,39.93239
25250,116.41822,39.89595
25251,116.54324,39.90763
25252,116.45507,39.8889
25253,116.45591,39.91165
25254,116.38433,39.92083
25255,116.49072,39.85009
25256,116.41649,39.86414
25257,116.54588,39.9078
25258,116.41795,39.95797
25259,116.58276,40.05026
25260,116.2533,39.99651
25261,116.31935,40.03425
25262,116.20872,39.95005
25263,116.36287,39.98976
25264,116.42324,39.94814
25265,116.34872,39.97528
25266,116.39923,39.94765
25267,116.43659,39.97208
25268,116.35041,39.91896
25269,116.45382,39.90726
25270,116.70989,40.16943
25271,116.31999,39.88289
25272,116.52685,40.03967
25273,116.3496,39.94031
25274,116.40142,39.99018
25275,116.64531,40.11468
25276,116.4579,39.88795
25277,116.41537,39.98642
25278,116.45483,39.99966
25279,116.34728,39.9312
25280,116.42211,39.96097
25281,116.39931,39.89121
25282,116.33309,39.91322
25283,116.47044,40.01024
25284,116.31071,39.97922
25285,116.41529,39.90117
25286,116.33904,39.88824
25287,116.55649,40.1079
25288,116.31722,39.98433
25289,116.37456,39.96816
25290,116.41099,39.93187
25291,116.39738,39.99695
25292,116.50107,39.91464
25293,116.56334,40.03354
25294,116.41222,39.90133
25295,116.31124,39.98429
25296,116.36634,39.96636
25297,116.51514,39.91573
25298,116.46841,39.93911
25299,116.44835,39.97901
25300,116.56573,40.07084
25301,116.38541,39.93197
25302,116.43885,39.87917
25303,116.32753,39.97404
25304,116.55791,39.92681
25305,116.45284,39.83272
25306,116.43834,39.93777
25307,116.31966,39.93175
25308,116.31332,39.97008
25309,116.3593,39.97355
25310,116.30723,39.93163
25311,116.38972,39.96162
25312,116.38066,39.8611
25313,116.34935,39.95088
25314,116.31735,39.89546
25315,116.39295,39.97387
25316,116.28459,39.84856
25317,116.35768,39.87672
25318,116.41921,39.87979
25319,116.3099,39.86683
25320,116.4072,39.87055
25321,116.42407,39.90357
25322,116.41907,39.94771
25323,116.31412,40.08297
25324,116.29676,39.84293
25325,116.27739,39.90089
25326,116.45522,39.92158
25327,116.30393,39.91356
25328,116.49104,39.99411
25329,116.19657,39.80521
25330,116.47123,39.89271
25331,116.38543,39.9052
25332,116.43897,39.8854
25333,116.46278,39.91222
25334,116.41227,39.89159
25335,116.54198,39.88162
25336,116.4017,39.81141
25337,116.39008,39.93301
25338,116.45445,39.8324
25339,116.34584,39.97521
25340,116.42747,39.92297
25341,116.35689,39.9058
25342,116.44894,39.95612
25343,116.39332,39.86293
25344,116.49449,39.91451
25345,116.41076,39.98744
25346,116.42326,39.94817
25347,116.28852,39.87252
25348,116.36859,39.86897
25349,116.33693,39.96675
25350,116.30156,39.97148
25351,116.43628,39.96421
25352,116.38385,39.93199
25353,116.37067,39.89458
25354,116.41001,40.00918
25355,116.41161,39.91699
25356,116.37231,39.98692
25357,116.32088,39.98617
25358,116.34179,40.00618
25359,116.34024,39.95609
25360,116.33621,39.92672
25361,116.38984,39.93229
25362,116.44859,39.87424
25363,116.45211,39.94739
25364,116.38904,39.88208
25365,116.21643,39.90791
25366,116.43824,39.89045
25367,116.47296,39.92137
25368,116.41009,39.89241
25369,116.4715,39.90188
25370,116.34839,39.75418
25371,116.43869,39.89874
25372,116.33634,39.9002
25373,116.33955,39.82586
25374,116.44002,39.96179
25375,116.65079,39.89065
25376,116.45573,39.94572
25377,116.75498,40.14
25378,116.42145,39.89463
25379,116.30656,39.89577
25380,116.40119,39.89123
25381,116.55336,40.08937
25382,116.47257,39.91575
25383,116.35045,39.90844
25384,116.35318,39.85113
25385,116.42287,39.85686
25386,116.33657,39.76017
25387,116.31546,39.89203
25388,116.33564,39.76554
25389,116.44178,39.82912
25390,116.40982,39.87036
25391,116.33125,39.86697
25392,116.30399,39.84795
25393,116.37744,39.86936
25394,116.48378,39.96545
25395,116.30447,39.90102
25396,116.36343,39.88024
25397,116.47226,40.00065
25398,116.4465,39.93242
25399,116.37127,39.9863
25400,116.50536,40.0104
25401,116.47348,39.87818
25402,116.46266,39.94272
25403,116.43857,39.86443
25404,116.58135,40.07026
25405,116.41834,39.90651
25406,116.41418,39.94774
25407,116.63826,40.11624
25408,116.31521,39.90413
25409,116.35069,39.90931
25410,116.43569,39.93977
25411,116.48364,39.98727
